0	132.7
1	130.2
2	128.2
3	126.7
4	125.7
5	124.7
6	123.8
7	122.9
8	122.2
9	121.5
10	121.0
11	120.3
12	119.7
13	119.2
14	118.7
15	118.5
16	118.2
17	117.1
18	117.4
19	117.1
20	116.8
21	166.6
22	116.3
23	116.0
24	115.7
25	115.5
26	115.3
27	115.1
28	114.9
29	114.7
30	114.4
31	114.3
32	114.2
33	114.0
34 	113.8
35	113.7
36	113.5
37	113.3
38	113.2
39	113.1
40	113.0
41	112.8
42	112.8
43	112.6
44	112.5
45	112.4
46	112.3
47	112.2
48	112.1
49	112.0
50	111.9
51	111.8
52	111.7
53	111.6
54	111.5
55	111.4
56	111.3
57	111.3
58	111.2
59	111.1
60	111.1
61	111.0
62	111.0
63	110.9
64	110.9
65	110.8
66	110.8
67	110.7
68	110.7
69	110.6
70	110.6
71	110.5
72	110.4
73	110.4
74	110.4
75	110.3
76	110.3
77	110.3
78	110.2
79	110.2
80	110.2
